X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,SHAPE
376077.9067,275580.796999998,58947,2132,Landslide Hazard Mapping,Watauga,Deep Gap,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{042AC63C-C4EE-45A9-8EE1-686D553ECF1A},
386953.718725524,279487.710755329,58948,2133,Landslide Hazard Mapping,Ashe,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{20CE96FF-8D6A-4961-AA40-4D223957BB46},
386471.332599998,278521.660599999,58949,2134,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5150DEFD-BF0B-4141-A84D-0B75A778C2CC},
386577.338500001,278553.420000002,58950,2135,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D268723A-A834-4881-9E66-9D7031DDBBD6},
387109.822800003,277981.794399999,58951,2136,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{4D7AEA86-F0CB-41B0-B87F-562DCC22260F},
387337.435400002,277407.802999999,58952,2137,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{D6E45E73-9BE6-448E-ACD4-69F7E2B88ACE},
387482.116800003,277728.318599999,58953,2138,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CB0C84E2-111E-48FC-A828-2A3A2FF67FA5},
387655.152599998,277417.653900001,58954,2139,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{FE3E250E-F1AE-46F3-B2F0-0A2C50635060},
387127.323608552,278231.273923547,58955,2140,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{576EE435-88EE-4F41-AC4E-3FDF2B9486B8},
387247.051700003,278328.022799999,58956,2141,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5C1826C0-E3D9-4138-89EE-964EB4953C76},
386991.366944936,278891.33478405,58957,2142,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D5FCC9BF-F736-4951-9F00-E3649763ED6A},
387162.534599997,278725.289999999,58958,2143,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{0E4ACE96-14F4-4799-991F-0D03353C368A},
387573.138269284,278688.859388393,58959,2144,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{E4D7F13E-EA6C-4DA4-A437-6CD9C956A59E},
387419.80891948,278868.308781824,58960,2145,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9D4F7A08-566A-4AA0-B5F5-D86C469EB7CB},
387600.3605,279155.054499999,58961,2147,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BBFC0FDC-12F9-4B23-8ADE-6BD28AA60466},
232957.317299999,200054.887499999,58962,2310,Blue Ridge Parkway,Jackson,Sylva N,2006/08/22,,,,Weathered rock,Slide,,,,Road embankment,,,,{EA9CDBE5-7B85-4CD4-A5CE-ADF46F629373},
264939.572800003,184974.063000001,58963,2313,Blue Ridge Parkway,Transylvania,Shining Rock,2005/10/25,,,,Rock,Fall,,Rock,Slide,Road cut,,,,{9EA6A985-5655-42A5-932C-F29D07375B8B},
263741.190099999,183795.468400002,58964,2316,Blue Ridge Parkway,Transylvania,Shining Rock,2005/10/25,,,,Rock,Slide - translational,,,,Road cut,,,,{F7555A30-DC7F-40B8-BC0F-37550C740327},
262480.363200001,182089.886500001,58965,2317,Blue Ridge Parkway,Transylvania,Shining Rock,2005/10/25,,,,Rock,Slide - translational,,,,Road cut,,,,{066E1739-37CB-460A-A070-6D5FB8740E9F},
260867.781099997,180829.910999998,58966,2319,Blue Ridge Parkway,Haywood,Shining Rock,2006/11/06,,,,Rock,Fall,,,,Road cut,,,,{3035B595-98E3-42B4-B9F6-3D02231275DE},
387729.596500002,279145.179299999,58967,2148,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{7706BAD2-A742-4727-B8A4-60815E7B010F},
387738.898000002,279193.787999999,58968,2149,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{F0410516-9EC5-4ADC-B75C-A245866862BA},
387873.121251157,279169.810560427,58969,2150,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{FF0BD57C-B447-45DC-9BBC-7601DC3DB1EE},
388296.846249498,279089.740312625,58970,2151,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CCD14A84-FF8C-4A07-BA9B-8E755D9BF8C6},
386696.744000003,276565.760000002,58971,2152,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{7FC16B11-F9E4-4DFF-810B-7CCED1178E88},
387547.765900001,276535.661899999,58972,2153,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{357DB4D9-6116-411D-9121-A24C133D8A48},
387503.806400001,276467.9366,58973,2154,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A8E1A3D2-E2B2-4D00-B25A-162F77FD67F3},
387484.199500002,276402.935199998,58974,2155,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{2D97467C-AE53-44AE-94F7-64E6FB934D86},
385330.359200001,271368.637899999,58975,2156,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CC79391B-D6AE-47CB-A067-A5EF3AC91046},
385321.818700001,271351.0929,58976,2157,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9C356268-5235-417A-85E7-20282952A911},
385323.458099999,271308.872699998,58977,2158,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A9764093-6F2D-40DE-AAF1-DA6B1EC960A7},
385335.8627,271265.2722,58978,2159,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{62FE84EE-4355-40F0-964E-D5FD4F135F7A},
385338.806999996,271181.839299999,58979,2160,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{92D335DF-5F01-46B2-B53E-26A2C84CEE35},
385670.213100001,270960.518100001,58980,2161,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{694D7D32-D8CF-417F-BFAA-20C5A6770454},
385656.220600001,270940.889600001,58981,2162,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BA33E96A-FFD7-4FC2-A78F-294CAECC35C3},
385655.033399999,270857.671599999,58982,2163,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9D8836EE-9BB4-455C-A694-0B857458B127},
385690.446099997,270870.103100002,58983,2164,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8CD02132-7427-4749-8988-09A709B13B51},
385790.426100001,270765.4793,58984,2165,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5391CAA4-1297-4AA2-9613-E1F3F6C812C8},
385792.651799999,270746.554099999,58985,2166,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{316E32C7-57B8-418F-B8B7-9BB401C0A9D6},
385779.568400003,270691.3836,58986,2167,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{510A3A24-87E4-4231-8F94-298E3DA7EEFE},
385806.583800003,270476.4826,58987,2168,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{606E2096-CD83-4CFE-9AF8-C0A5AB61CA33},
385748.7742,270457.508299999,58988,2169,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{630E252F-E859-4ED9-882B-E938349615C7},
385722.968000002,270444.1697,58989,2170,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{063752E3-645D-461D-8EC9-59EF945854CA},
386242.113725511,270067.833563451,58990,2171,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EF7517BF-E5DE-4F5E-9350-9970410019AA},
386287.940200001,270001.576000001,58991,2172,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CFB37B7E-9A4D-423D-AC1A-DA66A3558F39},
386238.691599099,269934.016199999,58992,2173,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{4482809D-F88B-4FB7-B5B0-2956435CD086},
386715.639600001,270079.6875,58993,2174,Landslide Hazard Mapping,Wilkes,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{7E4213FB-93B1-470A-9104-2140C50D9E59},
385407.150899999,273243.680500001,58994,2175,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{4D012CD8-2166-4CBA-B383-2E596A1CBA20},
385483.654200003,273094.021000002,58995,2176,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{02CD42CD-79CB-4A55-82A5-5EE8E26553C5},
385478.552100003,272754.6063,58996,2177,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{34FBE465-B028-4AC3-9AE2-7111F7827831},
385475.647600003,272674.760699999,58997,2178,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{05CA889D-E917-448B-8F30-98F7CC10B31B},
385399.558200002,272368.0975,58998,2179,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{44EFDA00-B7F5-4CDA-955B-53BE53FC1F6B},
385096.093900003,272252.516199999,58999,2180,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{751856E5-CAA1-4C12-9B3F-99CEC75C937F},
385138.522299997,272293.6285,59000,2181,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{C59B83AB-D176-4296-98A1-FC67F8620EF9},
385162.573799998,272319.6633,59001,2182,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{0690CA9F-BC3A-4A9C-920E-C83D99EAE165},
385208.801100001,272332.931000002,59002,2183,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BB36B6C5-E67B-4B38-9884-7F4768274EB4},
385339.097000003,272289.697700001,59003,2184,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{B4DE6AD3-1F89-4E6B-8D3E-6EA58081A758},
385305.018600002,271971.990600001,59004,2185,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{50F9E547-BF77-41EB-8998-5A528195C844},
385277.328500003,271872.7885,59005,2186,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{2220FA31-C9DE-429E-9BDD-D5C234303180},
385321.243000001,271750.9199,59006,2187,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{526D34B7-4239-44C2-B20B-43657B510DD0},
364591.667300001,276571.446699999,59007,2391,Landslide Hazard Mapping,Watauga,Boone,2006/10/25,,,,Debris,Slide,,,,Unmodified,,,,{252EB798-0AED-4495-8AF6-88F038A5D92B},
363305.612400003,278375.194400001,59008,2393,Landslide Hazard Mapping,Watauga,Boone,2006/10/25,,,Extremely rapid (>5 m/sec),Earth,Flow,,,,Unmodified,,,,{C561564A-3366-4CA0-8208-DD8FA5C2E53A},
362755.1712,276375.071400002,59009,2396,Landslide Hazard Mapping,Watauga,Boone,2006/10/25,,,Extremely rapid (>5 m/sec),Earth,Flow,,,,Unmodified,,,,{A5A3BB3F-0C85-44E6-92E8-35E1BBF84847},
385406.923799999,271478.822299998,59010,2188,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{7AE0A4F1-E343-4AFA-A477-ECEFABA29D48},
385338.291199997,271469.446199998,59011,2189,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{3F6E3ECE-7337-4D7A-83CB-D90D25C11A9F},
386278.538000002,271496.937100001,59012,2190,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BA95E4BD-524D-4478-946E-76BDD1837DE9},
385307.468599997,271424.711599998,59013,2191,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A367D73B-CD9B-4A3C-B172-C7441D6763EC},
386247.408600003,271547.664500002,59014,2192,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BA149CD5-ABAB-40BA-BA32-D019164ACEB5},
386247.619199999,271592.0581,59015,2193,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{58A870E9-E148-41A5-BE4A-8BB184A72F33},
385110.967299998,275169.181200001,59016,2198,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8EC26831-93C0-4EF0-BD96-9FD3E6F43B2F},
385451.3028,274113.242600001,59017,2199,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{AB55B85B-2FE0-4537-B885-717CF6C32E80},
385419.755400002,274017.799199998,59018,2200,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{514068A5-7ADE-460F-B5F9-30B117FD1A86},
385522.269299999,273961.945700001,59019,2201,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{FA1E7644-86B5-4E15-A6F9-6CB47611F018},
386576.599200003,276451.435800001,59020,2203,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{660B98FC-63E6-4D8B-AA87-A09F30D43E8E},
386359.2456,271449.41,59021,2194,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8D857FBC-69B0-433A-843F-8251C398BC1D},
386384.357500002,271409.933200002,59022,2195,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{E867335E-14CE-4FFF-8D8E-CB528783D531},
386409.013899997,271388.227400001,59023,2196,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8484E30B-EEB7-433D-A962-B7AE2A1B14C1},
386290.882200003,271306.8235,59024,2197,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{0A481263-042C-4DCF-9059-0CC0EEBD7CFA},
386239.268200003,276291.931200001,59025,2204,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{E0CFC206-F129-430B-86C0-70C448DAD510},
385154.696800001,276049.415899999,59026,2205,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5BE3FC57-BF37-4A6C-AC9E-3AB8413F8562},
385109.988399997,276871.6054,59027,2206,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A82D360A-D64A-45B8-84D4-003DC5A3CBEE},
385357.098099999,276432.936900001,59028,2207,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EACB7150-73CA-4EB0-9B35-9FB9881DF50E},
382275.799199998,272604.712099999,59029,2209,Landslide Hazard Mapping,Watauga,Deep Gap,2006/10/02,1940/08/13-14,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{E9E2360E-90A1-455D-8598-4F013D6B8BF8},
386287.576800004,278437.4582,59030,2211,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{4D36121E-CD82-4EF7-B4A5-D74DD98E6A54},
386402.342699997,278387.9661,59031,2212,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5E3CEC19-D39C-463E-A0E6-9BCF2059A7D4},
386420.389300004,278426.364700001,59032,2213,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{97494138-A22D-4DE0-89F1-4FE427BB0F7B},
386491.701700002,278221.450599998,59033,2214,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{1A6E7F7D-7C14-4BFD-9680-04A2CFC31078},
386530.515299998,277889.144900002,59034,2216,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{EB8CC902-5B7D-4E86-801B-1636B0E82EA2},
386466.169500001,277775.868999999,59035,2217,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{60D1426D-D469-43D6-92C8-5287BB925F7D},
386144.866300002,277873.820500001,59036,2218,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{ADD1319D-458B-43D4-8885-D111F05C756C},
386431.947999999,277450.385299999,59037,2219,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{392EED77-80E4-41E6-8A93-5EA0091D3BA9},
386417.206600003,277436.324099999,59038,2220,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D1CE6EE5-C6B8-421B-924E-88FD453FA090},
386442.438699998,277222.5735,59039,2221,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{FDCC8E94-9157-4E9C-BD0C-841F2CEC7508},
386415.513899997,277368.656599998,59040,2224,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{1A6EB4C3-8787-4C32-B36F-E9FE0BD058A4},
386421.705399998,277328.5418,59041,2225,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CC9A41D6-5FAD-4DE4-868A-F0022446C9CC},
386010.006399997,277408.779100001,59042,2226,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{60057338-7099-4988-A06F-DBFD001E4FAD},
385900.613700002,277493.6611,59043,2227,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{B04F5E47-A7A9-41AC-BE45-66D03237414E},
385907.229199998,278116.205899999,59044,2230,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{04A7B0A6-B96D-4C05-B953-B7A6AB2C6406},
385883.130500004,278123.470199998,59045,2231,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{54ABAC9F-C716-4F74-BC7B-83F608643E2C},
385927.484300002,278206.7183,59046,2232,Landslide Hazard Mapping,Watauga,Maple Springs,2006/09/14,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{1377A321-358F-45A1-A110-D1D33D260284},
385761.413000002,278110.983100001,59047,2233,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{0477FF97-4BD7-4EF5-B858-14C3D4007D82},
385746.520599999,278019.226500001,59048,2234,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{6B810BE6-C875-4B10-A076-94BA338DDBD1},
385795.500699997,278143.427999999,59049,2235,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{525ED5CE-48BE-4850-98A2-59E69E69E922},
385654.791000001,278162.499000002,59050,2236,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{3F91E551-72E5-4820-9DAF-3A05814CEC96},
386208.254199997,277280.603500001,59051,2237,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{AE1DDDB6-32DA-40A0-9C7C-43CDEBBD131E},
386148.543799996,277266.558699999,59052,2238,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{F1412B83-BEAF-4D28-8CC5-A813A30AD967},
385468.386299998,278045.079599999,59053,2239,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{F05E689B-06C3-4CEC-B33F-F1B82B226690},
385496.909199998,277963.332800001,59054,2240,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{6392D535-40AB-4BF9-B289-9DB08569075D},
385411.397,278067.601500001,59055,2241,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{88DC5622-D838-4B95-8ED6-372BEA2AF448},
385335.116400003,278073.958700001,59056,2242,Landslide Hazard Mapping,Watauga,Maple Springs,2006/10/11,1940/08/13-14,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,2,,,{20D72BF2-F9FF-46F4-A67C-CAF727257FF9},
385163.488700002,277721.963300001,59057,2243,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,,Debris,Slide,,,,Road embankment,,,,{C5B358DC-E997-462A-A2BC-41EB6CB76F08},
385467.476499997,278975.287300002,59058,2248,Landslide Hazard Mapping,Watauga,Maple Springs,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{0B4E6A18-D703-47A9-B40A-5EB00EA128DF},
